AREA,PERIMETER,CODCOMP,DEPTO,LOCALIDAD,SECCION,SEGMENTO,ZONA,CCZ,ASENTA,TOT_VIV,VIV_PAR,VIV_CO,VP_OCUPAD,VP_DESO,HOG_PAR,TOT_POB,CAT_POB,ED_0_5,ED_6_14,ED_15_24,ED_25_64,ED_65,CODSEG,CODSEC,CENTROIDE_LAT,CENTROIDE_LONG,CENT_X_SEGUN_ARCH,CENT_Y_SEGUN_ARCH
7797.828125,352.934764,108114012,1,20,8,114,12,2,NO,58,58,0,47,11,65,143,4,3,12,37,65,26,108114,108,-34.8950271711,-56.1850079807,574465.0964040215,6138294.935618847
11483.359375,427.521184,115002004,1,20,15,2,4,2,NO,31,31,0,27,4,29,86,3,10,12,8,48,8,115002,115,-34.8950834752,-56.1767081738,575223.4091502577,6138282.488670701
11652.898438,442.113652,108314016,1,20,8,314,16,2,NO,90,90,0,66,24,67,200,5,25,26,31,88,30,108314,108,-34.8952094751,-56.1818439791,574754.030083668,6138272.36120825
14327.170896,483.658555,115002001,1,20,15,2,1,2,NO,40,40,0,38,2,67,154,4,7,16,30,82,19,115002,115,-34.8953179521,-56.1797140328,574948.5470702642,6138258.739310921
10206.080716,403.444706,115002003,1,20,15,2,3,2,NO,49,49,0,41,8,46,114,4,12,10,17,57,18,115002,115,-34.8951399191,-56.177828888,575120.9566980812,6138277.070381399
8884.804688,436.990275,108111005,1,20,8,111,5,1,NO,131,131,0,122,9,123,339,5,35,36,36,209,23,108111,108,-34.8953704996,-56.1908793779,573928.311971204,6138261.21120292
8306.289063,365.812708,108111006,1,20,8,111,6,1,NO,149,149,0,51,98,53,152,4,4,21,36,82,9,108111,108,-34.8952153243,-56.1897712263,574029.7039392345,6138277.601244979
9132.234375,382.980890,108013004,1,20,8,13,4,2,NO,62,62,0,53,9,69,146,4,8,17,13,80,28,108013,108,-34.8953803216,-56.18591498,574381.9043848487,6138256.4459128985
3874.187500,279.698178,108214015,1,20,8,214,15,2,NO,133,133,0,114,19,116,276,5,14,34,31,168,29,108214,108,-34.8952573807,-56.1830976887,574639.4339573041,6138267.9836918665
7210.757813,340.450385,108114014,1,20,8,114,14,2,NO,17,17,0,15,2,26,85,3,11,16,12,34,12,108114,108,-34.895449427,-56.1837525623,574579.4239049262,6138247.173988692
1242.611021,168.200862,115002002,1,20,15,2,2,,,,,,,,,,,,,,,,115002,115,-34.8950631311,-56.1787708906,575034.9546297771,6138286.2922557965
1311.959438,176.334489,115002400,1,20,15,2,400,,,,,,,,,,,,,,,,115002,115,-34.8952892654,-56.1784768292,575061.6176692974,6138260.993983825
10790.296875,415.680881,108010006,1,20,8,10,6,,,,,,,,,,,,,,,,108010,108,-34.8954949561,-56.1919248283,573832.6769413084,6138248.180480916
14522.703125,523.667146,108111007,1,20,8,111,7,1,NO,118,118,0,95,23,99,257,5,16,33,46,123,39,108111,108,-34.8957358367,-56.1883733231,574156.9639574771,6138218.84311592
10303.125000,406.045169,108010005,1,20,8,10,5,,,,,,,,,,,,,,,,108010,108,-34.8955745174,-56.1930431253,573730.4262783815,6138240.1811958
15532.234375,501.085513,115203009,1,20,15,203,9,2,NO,182,182,0,142,40,145,354,5,12,34,73,188,47,115203,115,-34.8957129836,-56.172055981,575647.9088040546,6138209.172896752
16104.294500,523.287977,108314023,1,20,8,314,23,2,NO,114,114,0,98,16,148,293,5,14,21,60,144,54,108314,108,-34.895974803,-56.1806392577,574863.4123848054,6138186.587751346
9760.687500,392.101705,108013003,1,20,8,13,3,2,NO,50,50,0,44,6,46,122,4,9,10,26,53,24,108013,108,-34.8957997219,-56.1869298113,574288.8007607602,6138210.688476914
7662.968750,350.308205,108114013,1,20,8,114,13,,,,,,,,,,,,,,,,108114,108,-34.895765386,-56.1845719263,574504.2726595878,6138212.744597893
9212.281250,388.319939,115103008,1,20,15,103,8,2,NO,60,60,0,51,9,108,179,4,11,7,39,94,28,115103,115,-34.8958051586,-56.1732578223,575538.0114602741,6138199.85805315
12939.659519,456.389530,115002007,1,20,15,2,7,2,NO,65,64,1,51,13,52,153,4,8,7,27,81,30,115002,115,-34.8959840369,-56.1787359078,575037.3135436914,6138184.139190891
12073.734375,440.049548,115103007,1,20,15,103,7,2,NO,87,87,0,63,24,63,177,4,12,19,24,83,39,115103,115,-34.8958917408,-56.1742987984,575442.8178039517,6138191.040946427
6168.375000,323.209094,108314020,1,20,8,314,20,2,NO,37,37,0,29,8,41,73,3,3,4,15,37,14,108314,108,-34.8958092244,-56.1825046653,574693.1195445529,6138206.343057473
11589.390625,430.978382,115103006,1,20,15,103,6,2,NO,20,20,0,19,1,22,46,2,3,1,6,28,8,115103,115,-34.8959867023,-56.1754540378,575337.1764300159,6138181.379568651
11798.476563,450.107734,108111009,1,20,8,111,9,1,NO,209,208,1,186,22,188,471,5,32,49,49,266,75,108111,108,-34.8961197775,-56.190109917,573997.946272829,6138177.549373043
11493.406250,421.260703,115002005,1,20,15,2,5,2,NO,62,62,0,51,11,57,147,4,6,14,26,73,28,115002,115,-34.8960545568,-56.1765775186,575234.4618180814,6138174.699240999
8933.562500,378.502221,108013008,1,20,8,13,8,2,NO,12,12,0,10,2,10,30,2,1,8,0,17,4,108013,108,-34.8961201839,-56.1854827904,574420.7265834091,6138174.075431027
4311.262542,316.135049,115002006,1,20,15,2,6,,,,,,,,,,,,,,,,115002,115,-34.895872959,-56.177549633,575145.8049422543,6138195.568017123
7218.671875,340.256243,108314019,1,20,8,314,19,2,NO,39,39,0,35,4,54,111,4,6,6,16,64,19,108314,108,-34.8961575694,-56.183316521,574618.6249263982,6138168.317440425
14083.234375,476.917498,108211010,1,20,8,211,10,1,NO,171,171,0,155,16,163,389,5,27,23,72,220,47,108211,108,-34.8964869721,-56.1892023025,574080.5453248923,6138136.157131683
7693.156250,366.514532,108314021,1,20,8,314,21,2,NO,48,48,0,40,8,40,105,4,8,7,10,61,19,108314,108,-34.8962784349,-56.1819730559,574741.2678775256,6138153.911802998
6663.812500,335.550374,108111008,1,20,8,111,8,1,NO,5,5,0,4,1,4,11,2,1,3,0,6,1,108111,108,-34.8963566088,-56.1909028992,573925.2792870802,6138151.870888246
10878.312500,417.212122,108010008,1,20,8,10,8,1,NO,1,1,0,1,0,1,3,2,0,1,0,2,0,108010,108,-34.8964228752,-56.191827617,573840.7287642059,6138145.204304414
9092.242188,394.494780,115002008,1,20,15,2,8,2,NO,65,65,0,54,11,58,164,4,10,23,28,76,27,115002,115,-34.8965481026,-56.178003756,575103.6969920188,6138121.036428824
10498.335938,412.943346,108013007,1,20,8,13,7,2,NO,45,45,0,35,10,46,126,4,17,18,15,60,16,108013,108,-34.8965373141,-56.1865441166,574323.3774165991,6138128.60465552
8201.796875,363.324705,108314018,1,20,8,314,18,2,NO,34,34,0,27,7,42,102,4,8,14,16,57,7,108314,108,-34.8965217035,-56.1841318843,574543.796179629,6138128.542868467
10389.867188,407.800700,108010007,1,20,8,10,7,1,NO,1,1,0,0,1,0,0,1,0,0,0,0,0,108010,108,-34.8965023067,-56.1929466668,573738.4105768984,6138137.220072916
931.265625,144.972573,108013005,1,20,8,13,5,,,,,,,,,,,,,,,,108013,108,-34.8963063987,-56.1875353618,574233.0155186588,6138154.9479898745
9989.312500,401.091518,115001003,1,20,15,1,3,2,NO,15,15,0,11,4,13,27,2,0,0,9,5,13,115001,115,-34.896698832,-56.1795975268,574957.9378079874,6138105.51492792
22041.796875,607.146935,115203010,1,20,15,203,10,2,NO,1,0,1,0,0,0,89,3,0,0,4,78,7,115203,115,-34.8969432585,-56.1719516466,575656.3137763157,6138072.658634364
9053.031250,394.774101,108211011,1,20,8,211,11,1,NO,91,91,0,62,29,86,179,4,22,15,50,82,10,108211,108,-34.8968316968,-56.1883347459,574159.5037903443,6138097.2856581025
11400.117188,451.872350,108314022,1,20,8,314,22,2,NO,84,83,1,76,7,121,312,5,31,42,34,163,42,108314,108,-34.8967928004,-56.181435195,574789.9459129898,6138096.467995062
8829.890625,380.345391,115103011,1,20,15,103,11,2,NO,80,80,0,67,13,69,160,4,8,13,24,81,34,115103,115,-34.8967959226,-56.1731304943,575548.7382797325,6138089.887924029
5573.812500,302.964304,107001005,1,20,7,1,5,2,NO,21,21,0,16,5,18,47,2,3,5,8,23,8,107001,107,-34.896747537,-56.1829299114,574653.4156392519,6138102.602943069
16222.875000,610.809817,108013013,1,20,8,13,13,2,NO,44,44,0,34,10,38,102,4,7,16,17,52,10,108013,108,-34.8971572284,-56.1852847831,574437.8828928717,6138058.921886026
15545.109375,497.335676,115002009,1,20,15,2,9,2,NO,113,110,3,94,16,138,322,5,20,13,63,151,75,115002,115,-34.8970828895,-56.1771629797,575180.0311101725,6138061.098585637
23654.953125,651.685895,115103012,1,20,15,103,12,2,NO,50,50,0,41,9,52,128,4,13,11,24,59,21,115103,115,-34.8969366235,-56.1747277628,575402.6682495407,6138075.48829156
6583.109375,322.440358,108013006,1,20,8,13,6,2,NO,26,26,0,14,12,17,43,2,4,3,6,21,9,108013,108,-34.8969170643,-56.1874545841,574239.8466818556,6138087.166395483
2517.187500,239.224589,115002010,1,20,15,2,10,2,NO,34,34,0,22,12,31,55,3,5,2,17,26,5,115002,115,-34.8967697717,-56.1762003091,575268.2750563506,6138095.09967017
8948.429688,381.250047,115001004,1,20,15,1,4,2,NO,32,32,0,19,13,21,56,3,1,10,9,25,11,115001,115,-34.897264423,-56.1788611336,575024.7073469815,6138042.240400881
8401.117188,400.187361,108013012,1,20,8,13,12,2,NO,70,70,0,53,17,56,118,4,8,9,7,70,24,108013,108,-34.8972665903,-56.1862461581,574349.9445688851,6138047.508043718
9812.914063,401.671082,107001004,1,20,7,1,4,2,NO,45,45,0,37,8,56,120,4,5,11,20,68,16,107001,107,-34.8973658124,-56.1836111532,574590.6120386937,6138034.544931672
3744.320313,262.628473,115001002,1,20,15,1,2,2,NO,16,16,0,13,3,14,38,2,2,3,7,20,6,115001,115,-34.8971708596,-56.1801747742,574904.7664956326,6138053.599819983
6041.960938,315.177273,107001006,1,20,7,1,6,2,NO,57,57,0,51,6,78,160,4,8,12,33,78,29,107001,107,-34.8972628313,-56.1825885023,574684.1435311344,6138045.203131761
9310.953125,417.138958,108111012,1,20,8,111,12,1,NO,29,29,0,23,6,36,76,3,3,6,22,35,10,108111,108,-34.897473211,-56.1907971838,573933.9378770739,6138027.963706283
2311.960938,247.712727,108111013,1,20,8,111,13,,,,,,,,,,,,,,,,108111,108,-34.897143473,-56.1903001073,573979.6506793892,6138064.163939937
11165.960938,433.594447,115001001,1,20,15,1,1,2,NO,17,17,0,14,3,16,46,2,6,1,6,26,7,115001,115,-34.89745726,-56.1810853818,574821.3055283774,6138022.519275796
16161.703125,516.966039,108010010,1,20,8,10,10,1,NO,2,2,0,2,0,2,10,2,2,1,2,5,0,108010,108,-34.8975725019,-56.1917058594,573850.8246699774,6138017.6230325475
1557.890625,177.913426,108013009,1,20,8,13,9,1,NO,2,2,0,1,1,1,3,2,0,0,0,1,2,108013,108,-34.8972905136,-56.1878901821,574199.7106095777,6138046.074392784
7005.289063,340.839961,108211014,1,20,8,211,14,1,NO,84,84,0,77,7,77,204,5,13,26,26,114,25,108211,108,-34.8973691484,-56.1896192582,574041.6565728699,6138038.633747025
15204.882813,504.231018,108010009,1,20,8,10,9,,,,,,,,,,,,,,,,108010,108,-34.8976511833,-56.1928273946,573748.2814879406,6138009.723957963
16550.398438,513.319468,115204004,1,20,15,204,4,2,NO,81,81,0,71,10,105,208,5,10,12,26,125,35,115204,115,-34.8977904694,-56.1761831399,575268.9126073768,6137981.893117298
10079.554688,402.673177,107001003,1,20,7,1,3,2,NO,34,34,0,28,6,31,100,4,8,15,20,47,10,107001,107,-34.8977544593,-56.1845226078,574506.9826652447,6137992.123207084
10000.609905,418.354182,108013011,1,20,8,13,11,2,NO,32,32,0,25,7,26,81,3,10,9,20,37,5,108013,108,-34.897837688,-56.186962938,574283.9390719682,6137984.706276247
11140.367188,425.071405,115001009,1,20,15,1,9,2,NO,43,40,3,31,9,40,124,4,5,8,27,56,28,115001,115,-34.8978464506,-56.1780334175,575099.8049978631,6137977.074091203
8037.609375,375.295595,115103015,1,20,15,103,15,2,NO,65,65,0,59,6,73,172,4,9,18,32,93,20,115103,115,-34.8977466742,-56.1730314835,575556.9141370878,6137984.376448472
6441.393449,322.168169,108211016,1,20,8,211,16,1,NO,41,41,0,34,7,35,86,3,7,9,11,47,12,108211,108,-34.8976702712,-56.1886932234,574125.9965557309,6138004.554683645
6671.375000,336.710690,115001005,1,20,15,1,5,2,NO,21,21,0,14,7,15,39,2,5,4,3,21,6,115001,115,-34.8977661891,-56.179601304,574956.6229787028,6137987.149690409
15001.804688,482.805723,115103014,1,20,15,103,14,2,NO,47,47,0,44,3,52,110,4,5,11,16,59,19,115103,115,-34.8979677318,-56.1739986953,575468.3393945004,6137960.590893005
20370.881789,570.796295,115203017,1,20,15,203,17,2,NO,137,137,0,123,14,162,382,5,27,29,94,165,67,115203,115,90.0,-57.0,575694.4763016835,2050038624.5787442
8060.726563,360.431454,107001011,1,20,7,1,11,2,NO,30,30,0,26,4,26,59,3,4,3,5,36,11,107001,107,-34.8978785435,-56.1822210558,574717.1590699923,6137976.647620848
2000.367188,211.080433,115103013,1,20,15,103,13,2,NO,17,17,0,13,4,13,33,2,7,3,1,15,7,115103,115,-34.8977595485,-56.1748498713,575390.7593131539,6137984.319221618
20599.101786,601.411411,108013010,1,20,8,13,10,1,NO,71,71,0,50,21,58,155,4,21,14,22,77,21,108013,108,-34.8984160534,-56.187826388,574204.5270632408,6137921.206764437
7429.640625,358.499710,108211015,1,20,8,211,15,1,NO,67,67,0,59,8,61,127,4,6,11,21,64,25,108211,108,-34.8979632952,-56.1899389601,574011.9128517128,6137972.980288363
10871.078125,426.582061,115001006,1,20,15,1,6,2,NO,67,67,0,56,11,56,95,3,2,3,11,32,47,115001,115,-34.8981353296,-56.1806596031,574859.5930787667,6137947.0043037115
9092.625000,389.840329,107001002,1,20,7,1,2,2,NO,49,48,1,35,13,81,184,4,10,17,29,97,31,107001,107,-34.8981962164,-56.1855771007,574410.2370793481,6137943.917198115
7725.359375,351.740220,107001010,1,20,7,1,10,2,NO,3,3,0,3,0,3,9,2,2,0,1,6,0,107001,107,-34.8981953015,-56.1831369977,574633.1846373234,6137942.202754782
21744.843750,597.677068,115204005,1,20,15,204,5,2,NO,80,79,1,63,16,64,229,5,12,23,44,108,42,115204,115,-34.8986663845,-56.1750472371,575371.8978546504,6137883.901185352
11747.187500,435.744651,115204003,1,20,15,204,3,2,NO,21,20,1,17,3,19,49,2,3,6,7,22,11,115204,115,-34.8985398354,-56.1770909991,575185.280172733,6137899.4716953
13888.390625,474.562838,115001008,1,20,15,1,8,2,NO,89,88,1,76,12,90,236,5,9,20,44,115,48,115001,115,-34.8985066756,-56.17893306,575017.0059708916,6137904.53059391
5463.796240,299.842336,108211017,1,20,8,211,17,1,NO,38,38,0,30,8,30,76,3,6,4,21,40,5,108211,108,-34.8982622911,-56.1889754932,574099.6743224636,6137939.109656884
18330.734375,540.120529,115203016,1,20,15,203,16,2,NO,42,41,1,35,6,47,91,3,2,10,13,41,25,115203,115,90.0,-57.0,575614.6303144353,2050038682.8695219
9745.546875,395.853482,107001009,1,20,7,1,9,2,NO,54,53,1,40,13,52,143,4,4,11,26,70,32,107001,107,-34.8985302798,-56.1841230317,574542.7902546909,6137905.788695884
8489.367188,369.291247,107202005,1,20,7,202,5,2,NO,45,45,0,38,7,45,99,3,5,8,33,48,5,107202,107,-34.898564536,-56.1817853804,574756.3443238119,6137900.247071113
7663.516148,494.729022,108010002,1,20,8,10,2,,,,,,,,,,,,,,,,108010,108,-34.8991772808,-56.1948816018,573559.2314061493,6137841.993469298
4354.922389,267.030296,107001001,1,20,7,1,1,2,NO,33,33,0,31,2,31,89,3,13,11,11,44,10,107001,107,-34.8986154808,-56.1864933509,574326.1436527153,6137898.101989008
11732.005745,436.537576,108211019,1,20,8,211,19,1,NO,224,224,0,194,30,197,466,5,25,38,66,220,117,108211,108,-34.8987625683,-56.1903141059,573976.9198551537,6137884.619544055
1568.496087,202.620180,108111018,1,20,8,111,18,,,,,,,,,,,,,,,,108111,108,-34.8984589068,-56.1908871786,573924.8319712151,6137918.718267089
16936.742188,522.153791,115001007,1,20,15,1,7,2,NO,57,57,0,48,9,52,125,4,9,12,27,65,12,115001,115,-34.8990220494,-56.1801266077,574907.4866174285,6137848.2700119885
12453.576293,441.425670,108010012,1,20,8,10,12,1,NO,1,1,0,1,0,1,10,2,3,4,1,2,0,108010,108,-34.8987841044,-56.1915809336,573861.1542343367,6137883.166388435
11882.687500,437.303315,108010011,1,20,8,10,11,1,NO,17,17,0,15,2,15,38,2,4,3,10,17,4,108010,108,-34.898867816,-56.1927024923,573758.605887598,6137874.709620622
9414.820313,391.136493,107001008,1,20,7,1,8,2,NO,71,71,0,66,5,69,160,4,9,11,23,61,56,107001,107,-34.8988859116,-56.1852398736,574440.4264417354,6137867.180577416
8036.687500,359.032978,107202004,1,20,7,202,4,,,,,,,,,,,,,,,,107202,107,-34.8989251964,-56.1827195957,574670.6611024437,6137860.94749354
6990.382813,340.326685,108211020,1,20,8,211,20,1,SI,21,21,0,19,2,19,58,3,8,10,8,22,10,108211,108,-34.8988537906,-56.1892413349,574074.8539042157,6137873.710105756
14494.128707,481.098126,115205003,1,20,15,205,3,2,NO,159,158,1,123,35,140,334,5,13,14,92,157,58,115205,115,90.0,-57.0,575720.7053162288,2050038463.207267
16330.500000,536.456363,115204002,1,20,15,204,2,2,NO,49,47,2,35,12,39,164,4,3,9,85,51,16,115204,115,-34.8992481462,-56.1781657021,575086.4426556034,6137821.727613851
13665.031250,483.412848,115204006,1,20,15,204,6,2,NO,8,8,0,5,3,12,46,2,10,7,6,21,2,115204,115,-34.8993179734,-56.1760390003,575280.6885497525,6137812.387108406
14497.265625,488.822065,107202012,1,20,7,202,12,2,NO,70,69,1,60,9,74,187,4,5,7,46,93,36,107202,107,-34.8994878309,-56.181211947,574807.9002002056,6137797.427002268
10666.296875,416.654782,107102003,1,20,7,102,3,2,NO,57,57,0,49,8,61,139,4,7,9,36,66,21,107102,107,-34.8992902973,-56.1837360499,574577.4607325002,6137821.2159322
6666.387318,330.824702,107001007,1,20,7,1,7,2,NO,12,12,0,7,5,13,25,2,1,1,1,19,3,107001,107,-34.8992045476,-56.1862139665,574351.1393575358,6137832.568099184
12291.835938,459.803175,115204015,1,20,15,204,15,2,NO,66,66,0,50,16,53,117,4,11,11,20,56,19,115204,115,-34.89946413,-56.1739900212,575467.7630769451,6137794.63624172
20133.335938,579.289625,115105002,1,20,15,105,2,2,NO,292,291,1,249,42,251,624,6,26,33,173,249,143,115105,115,90.0,-57.0,575640.8593227877,2050038402.2614572
9961.335938,400.683150,107102002,1,20,7,102,2,2,NO,100,100,0,86,14,96,207,5,8,15,50,106,28,107102,107,-34.899640509,-56.1848552566,574474.8865317154,6137783.211043626
12960.898438,465.765640,107202011,1,20,7,202,11,2,NO,126,126,0,110,16,186,368,5,18,27,71,201,51,107202,107,-34.8998604774,-56.1821587921,574721.0529029956,6137756.808089991
9352.507813,394.181007,115204007,1,20,15,204,7,2,NO,72,72,0,50,22,79,117,4,1,2,31,55,28,115204,115,-34.8997818055,-56.1770118517,575191.3796996161,6137761.679855402
10202.906250,414.033689,115104001,1,20,15,104,1,2,NO,102,102,0,88,14,106,248,5,15,28,54,117,34,115104,115,-34.8998768538,-56.179562818,574958.2216349341,6137753.051737637
8940.992188,379.850887,107102001,1,20,7,102,1,2,NO,67,67,0,57,10,78,195,4,17,26,31,99,22,107102,107,-34.8999712511,-56.1858228715,574386.1810569969,6137747.25155234
5470.680864,318.083618,115205004,1,20,15,205,4,2,NO,336,336,0,265,71,280,449,5,13,12,140,209,75,115205,115,-34.8999074997,-56.1702555881,575808.557534161,6137742.646362676
6489.109375,376.900318,107202010,1,20,7,202,10,2,NO,57,57,0,51,6,62,150,4,12,14,37,68,19,107202,107,-34.9002329899,-56.1828120768,574661.0278055401,6137715.984389483
10086.820313,402.947052,115104008,1,20,15,104,8,2,NO,120,119,1,96,23,102,258,5,14,21,48,116,59,115104,115,-34.9001461017,-56.1780178645,575099.1326530045,6137722.034969773
10456.335938,429.997470,115104014,1,20,15,104,14,,,,,,,,,,,,,,,,115104,115,-34.9000552792,-56.1752637552,575350.8466079473,6137730.037995756
10634.640625,439.368052,107202009,1,20,7,202,9,2,NO,57,57,0,42,15,43,117,4,7,17,19,57,17,107202,107,-34.9002772299,-56.1834810678,574599.8651040628,6137711.576859643
12334.765625,453.042322,115105001,1,20,15,105,1,2,NO,194,194,0,169,25,175,375,5,12,14,76,193,80,115105,115,-34.9003360346,-56.1734988238,575511.8439383158,6137697.573117039
7445.937500,350.308071,107104003,1,20,7,104,3,2,NO,73,73,0,59,14,74,181,4,13,21,50,79,18,107104,107,-34.9003639548,-56.1806820509,574855.5198943472,6137699.87033352
13497.765625,472.749405,107102008,1,20,7,102,8,2,NO,71,71,0,60,11,76,170,4,13,14,25,91,27,107102,107,-34.9006132574,-56.1843364657,574521.4077401791,6137674.948935902
8324.587203,364.633049,115305011,1,20,15,305,11,2,NO,65,65,0,51,14,54,136,4,6,15,27,73,15,115305,115,-34.9004439731,-56.1699263598,575838.1446098352,6137682.903003214
9545.117188,471.088443,115205005,1,20,15,205,5,2,NO,165,165,0,130,35,184,293,5,3,7,80,126,77,115205,115,-34.9004823318,-56.1716941932,575676.5906689919,6137679.986591981
9514.117188,390.119488,115104012,1,20,15,104,12,,,,,,,,,,,,,,,,115104,115,-34.9005003598,-56.176551976,575232.7414288308,6137681.647927238
11676.429688,436.579536,115104009,1,20,15,104,9,2,NO,99,99,0,79,20,83,184,4,7,15,30,85,47,115104,115,-34.9005925875,-56.1791535223,574994.9666569058,6137673.371589607
15681.023438,498.051023,115306004,1,20,15,306,4,2,NO,1,0,1,0,0,0,0,1,0,0,0,0,0,115306,115,-34.9007982012,-56.1746771055,575403.7672423959,6137647.2075292
1132.820313,150.514301,115104013,1,20,15,104,13,,,,,,,,,,,,,,,,115104,115,-34.9004974532,-56.1758734653,575294.7363930951,6137681.4602660285
13535.312500,463.745492,107102007,1,20,7,102,7,2,NO,104,103,1,91,12,121,282,5,17,21,59,125,60,107102,107,-34.9009477786,-56.1853147226,574431.7273952032,6137638.578727003
7081.507813,338.694819,107104002,1,20,7,104,2,2,NO,22,21,1,15,6,21,65,3,2,3,15,39,6,107104,107,-34.9007392907,-56.1816493123,574766.805510281,6137658.968873279
3547.585938,251.579428,115305010,1,20,15,305,10,2,NO,16,16,0,15,1,16,32,2,3,1,4,12,12,115305,115,-34.90073118,-56.1706304967,575773.54706854,6137651.585285912
9654.609375,392.977890,115104011,1,20,15,104,11,2,NO,161,161,0,139,22,151,320,5,12,15,76,161,56,115104,115,-34.9009161594,-56.1775745097,575138.9386449974,6137636.304229371
9414.367188,388.622446,107104006,1,20,7,104,6,2,NO,68,68,0,62,6,83,215,5,27,23,43,105,17,107104,107,-34.9010309361,-56.1802729793,574892.2893550327,6137625.597331992
5972.710938,310.250335,115305009,1,20,15,305,9,2,NO,103,103,0,91,12,102,212,5,12,15,44,96,45,115305,115,-34.900962349,-56.1711864468,575722.5404670023,6137626.3695830405
16912.923200,547.553842,115207003,1,20,15,207,3,2,NO,230,230,0,200,30,261,552,6,26,45,114,280,87,115207,115,-34.9015030416,-56.1697728454,575851.1967075027,6137565.337677411
4464.460938,308.530332,115106022,1,20,15,106,22,,,,,,,,,,,,,,,,115106,115,-34.9011556413,-56.1755218199,575326.2635738938,6137608.203788886
6317.929688,336.504042,115105006,1,20,15,105,6,2,NO,85,85,0,60,25,60,120,4,3,8,25,49,35,115105,115,90.0,-57.0,575501.7290085626,2049948354.751843
