GID,COD_RECORRIDO,NRO_SERIE,MATERIAL,CAPACIDAD,POINT,DEMANDA_POBLACION,DEMANDA
8541,A_DU_RM_CL_03,A_03_21,Plastico,3200,"-34.877305209766654,-56.26081541843651",93.1182296013733,9.8185470042
8544,A_DU_RM_CL_03,1244,Plastico,3200,"-34.87477932939647,-56.248878709282536",87.0342916759697,10.5048906205
8569,A_DU_RM_CL_03,A_03_83,Metal,2400,"-34.867009321696706,-56.24208955143343",65.9054146004585,10.404521235
8572,A_DU_RM_CL_03,A_03_80,Metal,2400,"-34.868298300017415,-56.24345627210675",303.197727112841,2.2616076058
9033,A_DU_RM_CL_03,A_03_82,Metal,2400,"-34.868475960886045,-56.24237165496061",154.165836489343,4.4479003995
9346,A_DU_RM_CL_03,A_03_65,Metal,2400,"-34.87388670483813,-56.237476487937336",120.986423252528,5.6676961537
9974,A_DU_RM_CL_03,A_03_64,Metal,2400,"-34.873642869034896,-56.237247207017774",123.123548891378,5.56931872
10182,A_DU_RM_CL_03,A_03_27,Metal,2400,"-34.87599517090118,-56.25155935469573",64.2017231322275,10.6806212086
10186,A_DU_RM_CL_03,8008551,Plastico,3200,"-34.875785759333844,-56.263039278600736",123.867023401848,7.3811874151
10191,A_DU_RM_CL_03,A_03_89,Metal,2400,"-34.87142935186702,-56.236567409195594",137.550408079311,4.985185397
7341,CH_DU_RM_CL_13,CH_13_97,Metal,2400,"-34.88415561401338,-56.15716628778564",94.7567111838125,7.2365775168
7992,CH_DU_RM_CL_13,CH_13_76,Metal,2400,"-34.886016452931386,-56.15587165667297",29.6003346510655,23.165761259
12006,G_DU_RM_CL_03,32694,Metal,2400,"-34.836162339176646,-56.2148928242064",90.4956246294178,7.5773197712
16501,A_DU_RM_CL_15,A_15_1,Metal,2400,"-34.79167934587329,-56.351416789689495",49.1673575844248,13.9465352503
16541,A_DU_RM_CL_15,A_15_3,Metal,2400,"-34.78869954392468,-56.3534458824176",64.3933565014706,10.6488358888
16601,A_DU_RM_CL_15,A_15_6,Metal,2400,"-34.78739891695985,-56.353179266077674",38.6313158256543,17.7502182118
16686,A_DU_RM_CL_15,A_15_12,Metal,2400,"-34.792566272825475,-56.35078147758516",61.4993842194528,11.1499374249
16687,A_DU_RM_CL_15,A_15_13,Plastico,3200,"-34.791946359222834,-56.34947228970232",85.3217292334805,10.7157429004
16688,A_DU_RM_CL_15,A_15_14,Metal,2400,"-34.79174584827208,-56.34903395562515",121.829454051527,5.6284770465
16689,A_DU_RM_CL_15,A_15_15,Metal,2400,"-34.7909837647397,-56.349395919982626",46.8973406530387,14.6216027639
16698,A_DU_RM_CL_15,A_15_25,Volúmen,0,"-34.79117724213268,-56.348085596709836",49.0047342763852,1
16702,A_DU_RM_CL_15,A_15_27,Metal,2400,"-34.79292654518134,-56.35382605184752",47.5993260099411,14.4059662856
16704,A_DU_RM_CL_15,A_15_29,Volúmen,0,"-34.79265959077568,-56.35085813822198",59.0753344798705,1
8005,CH_DU_RM_CL_12,CH_12_12,Metal,2400,"-34.88547005212595,-56.1630566968446",102.455032498928,6.6928316647
16801,C_DU_RM_CL_12,C_12_51,Metal,2400,"-34.8784554422505,-56.1745473439122",31.5097907654439,21.7619434803
12662,D_DU_RM_CL_03,D_03_32,Plastico,3200,"-34.853121775074285,-56.15706956669762",118.60238119775,7.7088310121
17662,F_DU_RM_CL_03,F_03_8,Plastico,3200,"-34.86530045300634,-56.1341408582587",46.8778594742959,19.5035721455
17683,F_DU_RM_CL_03,F_03_15,Plastico,3200,"-34.86221163128079,-56.134961107672694",74.8115603398109,12.2211822629
17687,F_DU_RM_CL_03,F_03_19,Plastico,3200,"-34.85585429050491,-56.13488191835899",83.2016609312567,10.9887916185
17698,F_DU_RM_CL_03,F_03_29,Plastico,3200,"-34.85853714937893,-56.1352717506012",100.402099180812,9.1062410223
17703,F_DU_RM_CL_03,F_03_32,Plastico,3200,"-34.858686081256096,-56.13758350908787",206.396161830618,4.4297612232
17706,F_DU_RM_CL_03,F_03_35,Plastico,3200,"-34.85851489674389,-56.13906112626564",135.291616192552,6.7578889218
17711,F_DU_RM_CL_03,F_03_38,Plastico,3200,"-34.854975004670436,-56.13755592196004",113.816792336816,8.0329597726
17713,F_DU_RM_CL_03,F_03_39,Plastico,3200,"-34.85338738870945,-56.13619498446522",153.585007003857,5.9529620249
17716,F_DU_RM_CL_03,F_03_42,Volúmen,0,"-34.85090467173905,-56.133964777737965",40.8491592313052,1
17720,F_DU_RM_CL_03,F_03_45,Plastico,3200,"-34.84952438892668,-56.13491247724607",123.655033517837,7.3938414659
22338,A_DU_RM_CL_16,A_16_65,Metal,2400,"-34.842650079709,-56.25814534680197",42.6863327536949,16.0640242785
22342,A_DU_RM_CL_16,A_16_68,Metal,2400,"-34.84624765503745,-56.25710692563997",223.012816107984,3.0747752424
22346,A_DU_RM_CL_16,A_16_71,Metal,2400,"-34.84757604037643,-56.257598462664",23.1069520292727,29.675670112
22348,A_DU_RM_CL_16,A_16_73,Metal,2400,"-34.84753160006033,-56.25581537024178",59.7955376503208,11.4676498056
22352,A_DU_RM_CL_09,A_09_77,Metal,2400,"-34.846880930024675,-56.226102561644794",44.9192513948291,15.2654878348
22353,A_DU_RM_CL_09,A_09_78,Metal,2400,"-34.845512653411674,-56.22981581108096",68.8951320043608,9.95301505
22354,A_DU_RM_CL_09,A_09_79,Metal,2400,"-34.84503053374806,-56.23065080425213",54.3073680042563,12.626542418
22358,A_DU_RM_CL_09,A_09_83,Metal,2400,"-34.84672775318881,-56.224247017388855",96.4360051177349,7.110562957
22359,A_DU_RM_CL_09,A_09_84,Metal,2400,"-34.85044061401707,-56.22398144742765",75.5428277694385,9.077159354
22428,A_DU_RM_CL_18,A_14_63,Metal,2400,"-34.89016785786519,-56.266949297201464",154.904041092533,4.4267036604
22429,A_DU_RM_CL_18,A_14_64,Volúmen,0,"-34.8898283660011,-56.26636053325031",102.061429935757,1
11166,C_DU_RM_CL_10,4994,Metal,2400,"-34.88344628434126,-56.17662142909343",107.538396733104,6.3764600045
