cx,cy
575693.1528523578,6140658.699301825
574205.6762820313,6140664.789087804
575575.8643363711,6140651.380595922
575450.2105952633,6140658.0734569635
576376.5274955861,6140608.476325394
575337.6562792265,6140650.6643938385
574094.5348963721,6140650.696340981
575191.5106033164,6140679.237699072
572991.8912537041,6140587.671586398
575122.8164056765,6140639.817117647
576737.981244266,6140554.157832739
573988.2938858498,6140646.563510751
572685.2193455622,6140638.202701224
575024.4970148676,6140629.702895726
573863.6528378652,6140636.360245585
574633.9492066948,6140607.743050972
575296.5664276589,6140617.115495938
574881.8173441836,6140610.028876192
574950.6876688824,6140609.82252933
574787.20849557,6140627.861889632
573783.9559168407,6140629.622367123
575448.3975632327,6140617.949684909
573655.8793600183,6140611.559434357
573729.6156543059,6140624.765758614
572220.8587488713,6140651.4703213
576174.007063591,6140575.092259048
576259.6152310133,6140582.160251889
576466.2155811532,6140544.568835509
576044.8172478845,6140569.885241039
575930.8674628745,6140565.76956145
572772.0717823005,2050927316.5595753
575819.0577111334,6140561.499617898
573265.8768285592,6140575.948508292
576816.6353997741,6140483.619716684
575698.1479898947,6140555.126401875
574744.7512770889,6140572.389233758
572147.4924564328,6140612.799085087
575580.2110153605,6140548.373226163
574240.256111957,6140563.604587875
576302.4856445271,6140503.796115595
571993.5107244985,6140560.13638395
575452.5734506801,6140544.894006005
574121.6491835112,6140549.020590094
575363.6190230685,6140580.67653623
575326.4620980524,6140533.862193975
575231.7835020708,6140535.1892222185
573996.5321779088,6140541.420181572
575140.7840462648,6140525.25444863
574590.7765693656,2050899236.4048455
575035.1853110474,6140526.280453607
574933.7216320909,6140541.637515843
572798.8298384103,2050927150.577298
573870.936878243,6140530.818066261
576556.9909847081,6140481.311939096
574714.2422402581,6140529.956244826
574811.530172474,6140508.11148372
573764.3192138758,6140521.52573746
573571.7996480184,2050912346.3776019
576420.0506131123,6140479.32302851
576181.4931332355,6140468.979594223
572724.82007661,2050926966.2459996
575395.6745482151,6140501.556563193
574652.5514365215,2050899257.7075746
574883.3270886511,6140467.740910512
576051.3866438579,6140463.218553977
576894.0398950988,6140403.8171045985
572938.539115708,6140464.204663183
575936.4743737975,6140458.848683506
574392.7543326748,6140451.766080756
573324.405716929,6140443.274836159
572545.9732243026,6140467.931513801
575823.9291622028,6140454.477013656
576643.7857925178,6140421.084510116
576351.3715132881,6140386.099108738
575702.3610718275,6140450.266902449
574283.706228871,6140442.8187777605
575584.3018768561,6140445.359925825
575046.4857802615,6140391.290934756
575486.3856725898,6140448.741341233
572173.441869386,6140476.09260468
574141.554544296,6140453.1046892125
573122.026309341,6140461.887678471
575419.37499894,6140430.701626369
575334.7109343981,6140434.293492039
574964.8641804944,6140423.868101431
575235.1936370971,6140430.8115834305
573998.6101304985,6140444.510288731
575134.0518034933,6140427.456185679
576509.8394545676,6140413.864913298
574759.092788882,6140407.607591173
574571.9321879903,2050899001.8677914
572751.5781363865,2050927102.9929614
573065.9574328744,6140415.093183946
573878.4159866002,6140432.441401245
576731.0080860014,6140360.761316895
573771.7657331502,6140423.970283558
573571.7996479485,2050912215.9238613
572759.9668091695,6140194.296115654
573284.0998210202,6140286.247423843
576475.3222077466,6140367.26640701
574831.9790928825,6140369.355342421
576271.7574214543,6140402.406907047
576186.8177933088,6140372.029732329
572465.6457967611,6140363.788239687
576973.1178095549,6140317.421637122
576059.4244702922,6140362.407080545
576576.2381526136,6140326.252630663
575944.2629087786,6140358.021333654
575470.5312973514,6140252.93749169
575829.2449653408,6140352.59891053
572863.2040989342,6140365.586811073
574633.7070616276,2050899037.088763
572306.6761530905,6140309.003212671
575706.7346456763,6140347.375223031
574135.7905099202,6140380.835049558
573031.2801929873,6140347.732759992
575592.9242157952,6140345.460729301
574910.076350999,6140327.6180594405
576820.3433335862,6140297.517566618
575516.5916640431,6140372.540486109
573991.6244156141,6140352.396845589
575407.5585315595,6140365.807958615
575330.3300743682,6140325.130402839
576421.9037305389,6140291.032139413
575242.811728426,6140313.878592299
573884.7896098936,6140327.257810934
575141.1563915029,6140336.070491784
573779.2303569181,6140306.513601604
574187.772425407,6140333.155494349
574711.7506134053,6140298.575159443
572556.091168571,6140294.8226172915
573558.8837973581,6140247.793000511
576662.6155885633,6140265.867436439
574327.4493090212,6140302.032613981
574941.951789554,2050849332.1138387
574465.5061638977,6140278.490273849
576201.2937553901,6140241.609660556
576328.7569968036,6140229.206775064
572965.9552069769,6140279.2563992785
576914.0645799303,6140231.849396092
574073.4183047784,6140295.200756867
575361.3018213221,6140236.09667972
574786.8296635299,6140262.63189926
576066.2877471525,6140276.111749244
576508.9815799659,6140231.349532684
573196.0938537242,6140206.370122197
575951.9278974797,6140269.977214097
575113.5985468916,6140248.112840058
573115.2917040882,6140265.0603299895
575836.5529923743,6140262.790233326
574208.3820788447,6140263.827135477
575711.5013068148,6140254.445732746
576800.1091053725,6140169.022623043
575623.5602154405,6140257.291041788
577018.152971651,6140177.364339784
573946.7880410912,6140210.569910228
574583.7702751389,6140230.151651325
575564.5687945089,6140247.536239262
574868.5806283935,6140226.018336829
575212.359936411,6140203.235664961
572913.7969574925,6140206.352154923
574098.4466043994,6140226.196674504
576594.5081239092,6140170.684537166
574941.9518082949,2050848462.3563104
574667.4405720185,6140195.590318829
576073.8735337962,6140192.988915301
575600.2857781143,6140218.115185814
575960.0069325708,6140183.843336559
574431.3565797143,6140179.451993156
573064.4928877,6140188.412417529
574118.981923857,6140045.85716448
575845.3749459422,6140175.996102208
573806.3872436456,6140164.650543274
574321.0341969099,6140149.948621356
572514.3511279012,6140154.924993135
575298.8991293386,6140159.007025136
576450.837708505,6140139.958034125
575719.7962304691,6140166.846049477
574746.0459032409,6140162.802841123
575064.8847972123,6140146.330377206
575605.4233924198,6140158.184105645
576686.843451306,6140105.9715027595
577112.698010491,6140077.662673044
573711.1647329121,6140137.159844655
574830.5308580864,6140127.737418192
574543.9645869797,6140133.339092541
576346.0872693348,6140111.608797868
575369.1127845489,6140129.03566853
575531.1921568841,6140130.623891966
573621.262160214,6140101.744902533
573279.2121158795,6140135.695978108
573120.6980735936,6140116.613188632
576224.3480491457,6139960.644444807
575164.9521604019,6140102.4178471
576540.58144349,6140096.530909339
576943.88256527,6140069.284173504
572991.2784446232,6140107.560541997
573949.3014141105,6140088.337483627
574919.8113248948,6140090.168977123
575429.1587313531,6140117.958819207
574628.4169184229,6140099.658473712
574412.7969302643,6140087.747564281
575853.5101324435,6140085.940083903
576781.5411362634,6140039.138093208
575252.8359095426,6140063.399132112
575728.1982235783,6140076.008679657
574708.6518827121,6140067.175786776
573408.4610504344,6140067.205147255
575614.9784400014,6140067.2436206695
576475.7214710537,6140025.034822505
575019.0914044293,6140047.302391561
575531.526026108,6140080.902228608
576567.812738264,2050744253.51469
572645.570804285,6140064.33142936
575473.1844452145,6140050.8396693
577056.3809930232,6139993.762139097
575355.8171156507,6140045.941040077
573840.3221405561,6140037.542924993
574508.0832525926,6140045.178863989
573532.1050575688,6140042.852885124
573207.339109046,6140084.074755477
574301.8036777481,6139972.1181924185
573311.6260221,6140038.982717325
574793.0647070971,6140032.718173641
573068.9288885526,6140038.597623493
576359.970810444,6139979.425414333
576873.8563034744,6139975.195266054
575119.7572602228,6140005.557520315
573741.9929731089,6140010.6900865035
574591.0216537548,6140009.658699119
573221.6689147732,6140009.90701899
575861.7567772678,6139996.004655946
574879.5676626241,6139997.322298453
576567.812714353,2050743106.765321
574394.3142644964,6139997.599893455
572732.4978951713,6139990.208943911
575286.3019127756,6140010.733630771
575737.6164968233,6139985.857518919
576689.2501433722,6139927.868948214
573650.1877164386,6139981.655961738
574672.1770722605,6139974.440364416
575208.8222864927,6139968.290951337
575642.0738683257,6139995.793750479
575494.6654046825,6139967.033056592
575607.119714852,6139962.595747791
573139.8556836742,6139968.914312553
574976.3827677902,6139956.34119164
574471.6894417593,6139957.96056967
576970.8547875568,6139909.748703885
575361.6345550469,6139955.9630428925
572980.6663380871,6139940.759698892
573553.4752736236,6139952.444932555
573445.9559103993,6139938.813217434
574756.6419181515,6139938.710430081
575273.2229805262,6139941.035427681
573856.5530370576,6139922.050639267
575076.8448980015,6139914.282057119
576771.0060970202,6139858.622705071
574553.3907202439,6139920.437989345
576344.1814197084,6139804.609194241
573348.078272237,6139910.895918861
574838.7839520375,6139903.346278395
575869.4474304165,6139898.857568555
572690.5469478745,2050723381.958559
575769.0240511429,6139906.459022521
573776.6385022545,6139873.2935035415
574417.7525006254,6139874.821369613
573256.8674997487,6139884.792480777
573933.9075177822,6139851.186915873
574634.615124271,6139883.5354563035
575729.6564247065,6139872.342212337
575631.4112914425,6139881.732928277
573081.7297050104,6139849.468400184
575165.9125492392,6139876.840077189
574932.3007954439,6139861.579375159
575504.2253454151,6139875.566983857
576588.1468635693,6139828.683052357
573691.0156893198,6139845.505462529
575371.6116289998,6139869.22713461
576848.0223098968,6139791.777420421
573188.2480546845,6139887.799227984
574161.7097857076,6139849.502398833
575263.0975284535,6139860.425183116
574717.2659966906,6139845.417488231
573592.588490692,6139818.02683888
574296.9504756547,6139811.313207345
575031.3285184616,6139816.999895525
574514.3124717806,6139826.688387679
573188.819215616,6139839.794909155
573480.8440520077,2050662978.0770466
574795.8147879395,6139808.52841373
575205.3681288994,6139831.596841498
576505.9768640061,6139753.842141811
574061.6022518888,6139795.216441802
574593.3204838337,6139789.201134132
575119.2988082067,6139777.444913846
575758.918686776,6139774.996854146
575884.803668435,6139690.658851126
576659.4052937082,6139747.567250888
575641.4163762664,6139771.160572383
573424.8138320084,2050663096.433541
575513.533354845,6139768.288909102
575382.8361962205,6139765.231537517
574887.1409579336,6139765.991372257
574396.5728882664,6139767.623804968
575274.4536834578,6139757.634436055
574200.8205282559,6139748.091988251
575188.4624251464,6139737.292302657
574673.501636521,6139751.993292936
573944.7895004886,6139732.682482603
574472.5313125491,6139728.424878963
576420.9950396891,6139679.832193277
574972.9258453817,2050651596.797862
573757.8909701816,6139738.458364585
573318.645813146,6139478.875794351
576241.1272021356,6139691.410436221
574752.0886973914,6139715.250351301
576727.3019821112,6139674.663312228
576578.5647117749,6139667.145463801
574113.854538079,6139698.607514162
574549.7084869698,6139691.626138868
575072.1617998289,6139677.691584804
574843.8151975913,6139672.930239013
573638.7214378627,6139688.376366403
573802.7773797213,6139656.371481507
575770.084707282,6139648.588382148
575652.9605080803,6139644.6650804235
574628.1137182373,6139655.277282797
573996.8931917608,6139634.892845785
575525.526287835,6139640.5982685685
575396.9955380557,6139636.769298784
573483.8519289525,2050662772.043842
573586.7118200194,6139649.659645345
575117.5772413624,6139624.060921014
576331.8650952693,6139595.654414526
575289.4977306557,6139629.588993716
574942.9748288642,2050651583.419008
575185.986918039,6139662.525722893
573427.8216951074,2050662731.4603188
576647.012556721,6139595.776143784
574706.9928844988,6139618.59822903
576502.1196885426,6139592.416640482
574964.6278681448,2050651439.0891678
573692.0607121317,6139595.531346197
575008.5706963693,6139594.571362734
575189.8333440499,6139619.957743747
574798.6243676577,6139576.306927528
575049.8839872184,6139575.124788756
573808.9741712273,6139533.356227373
576253.079569145,6139504.174257195
576571.0584097211,6139521.206771458
576017.5904484226,6139541.3931172835
575195.2944874029,6139576.210892347
576423.4689314422,6139500.717181636
575904.6390626917,6139536.049698327
573613.8486792926,6139560.425900681
574896.2037512702,6139530.625104816
573519.2106194139,6139559.242547877
575780.9916612611,6139529.578258583
575104.2795713262,6139562.13435471
576194.0097233893,6139537.338987524
576085.0552681313,6139528.876434308
575662.4915082353,6139518.865768227
573423.7310645904,6139557.470818423
574661.0668664535,6139521.000746152
575535.7534293092,6139498.753063637
576162.9591091337,6139504.990553196
575412.0185038751,6139472.596231199
575304.250304191,6139500.741810363
575200.6158472329,6139531.354860316
574963.7879226687,6139498.597163717
575103.9832736731,6139518.864409166
574752.5264442231,6139477.767009425
576493.1738292577,6139429.601571295
575005.0756144354,6139479.085061127
576126.6102059424,6139436.275523009
575207.4094008034,6139467.062327619
576200.3522125502,6139461.563787019
576329.5594868804,6139406.8928807005
573633.0327913156,6139464.607689248
575105.0284354379,6139478.769388035
